ID,V1,V2,V3,Date,V4,review_title,review_detail,
B00FB2XNCE,2,0,1,"August 2, 2014",ABTOKZR3NNEDY,sorry not like it,"I do not like the display, looks cheap, not crisp, it depends completely from the smart phone, have to install to many things, everything is a different app or install",
B00FB2XNCE,4,0,0,"August 2, 2014",ACSDENHDBI10L,Four Stars,"Works according to the description, but a mic, camera and more applications should be supported.",
B00FB2XNCE,4,0,0,"August 1, 2014",A1U39LO3NKRBD7,Four Stars,Excelent,
B00FB2XNCE,1,3,3,"July 30, 2014",A16808U6THEB9V,Not pairing with my phone,"Facing Bluetooth pairing issues out-of-the-box. I also recently bought the 'BLU Life One M L131L White Quad Band Unlocked Android Phone' from Amazon, and it is pairing well with other Bluetooth devices like the 'LG Electronics Tone+ HBS-730 Bluetooth Headset' which I also procured a few days ago. So I must assume the phone is OK.The watch pairs with the phone successfully for just a few seconds and then unpairs automatically.Have downloaded all the applications on the phone, but nothing is syncing with the watch because it is not pairing. One of my office colleague also tried to assist me for an hour today, but with the same result.Does anyone have a solution? Is it a defective piece?",
B00FB2XNCE,5,0,0,"July 29, 2014",A6YN0171PC49P,Nice product. I wanted to try a smartwatch and ...,Nice product. I wanted to try a smartwatch and this lived up to my expectations. Obviously there is a lot happening our there in this  space what with Android Wear being announced and all so this entire space needs to mature more. Great watch - shows time even when not connected to a phone/tablet. Installed a few watchface apps and they look great.,
B00FB2XNCE,5,0,0,"July 28, 2014",A2PBY93LU3B8RR,Five Stars,I loved,
B00FB2XNCE,5,0,0,"July 28, 2014",AQSYOGKA01486,This is a most excellent watch. Not crazy about the absolute square configuration ...,This is a most excellent watch. Not crazy about the absolute square configuration however it does what it says it does.,
B00FB2XNCE,5,0,0,"July 28, 2014",A25KFLZ53KO2O4,Five Stars,Great!,
B00FB2XNCE,5,0,0,"July 28, 2014",A1PP31U2F6O4C3,Second screen for my phone keeps me from fumbling at the pool,I place my android in a waterproof pouch and use the watch while swimming poolside. Control music. Answer and recieve texts and phone calls even answer with phone already on speakerphone.,
B00FB2XNCE,5,142,159,"October 13, 2013",A14JY94Y0UX5D7,Works as it should,"I have had the watch for about a week and found I to be very useful.I wanted a smartwatch I could use to get notifications while my phone was in my bag. While most smartwatches accomplish  this task, the sony does so while being dust and waterproof, able to be read in bright sun, and having the battery last more than two days in normal use.Let's talk about the set up:I have a galaxy 4 and had to download the Smart Connect app from google play. The watch paired quickly using the NFC chip. It prompts you to download the software, and you use the Smart Connect software to download/buy more apps.Most of the useful apps are free. I bought a few more such as a calculator app, a calendar app, and a notification app.Using the watch :The watch is very light and fits well for its size. You can choose any 24mm conventional watch band to change the look of the watch. The display is bright and has a good resolution for the screen size. I really don't see a problem with the resolution during normal use. When the watch is in sleep mode, the numbers are easy to read in the sun but you may have to push the power button in dim light because the screen uses reflected, ambient light for the display in sleep mode.The screen is responsive, albeit the apps sometimes take a bit to load. I have not found a way to arrange the icons to my liking, but I hope this is addressed soon.I ride a motorcycle and attend many meetings. Both of these activities lend themselves well to the use of a smartwatch I can leave my phone in my pocket or bag and still get updates from gmail,phone calls,texts,and weather without anyone noticing, or taking my hands off the handlebars.Charging is easy via micro USB port. It has about a 30 foot range from the phone and reconnects easily when you come within range againOverall, it is a great product which accomplishes everything it is intended to do. I needed the waterproof capability and liked the fact you can change the band.UPDATE-I have had more compliments on this watch than my Tag or Breitling! It really is a modern, sophisticated watchI sometimes have to restart my phone in order to get it to work (the screen becomes unresponsive). I don't know if this is due to the watch, apps, or a connectivity issue. Not a big deal in my book, but something to be aware of.",
B00FB2XNCE,3,1,9,"October 11, 2013",A9JMH340CTJOU,Looks great,"It looks great and pairs really quick. But, it is not fully compatible with the Note 3. Good idea in progress.",
B00FB2XNCE,5,27,30,"October 10, 2013",A3J1LDRKMM7NAB,Pleasantly surprised,"Smartwatches are such a new product category that I wasn't really sure what to expect from the Sony Smartwatch 2. But my inner nerd has fond memories of the old Casio Databank watches of the 1980s, and for $200 I thought it would at least be worth trying out. While the Sony Smartwatch 2 is not perfect, I am actually surprised how polished it is. To me it seems like the best smartwatch on the market right now by quite a margin.Design is more important for a watch than for most personal electronics and I think this is a really strong simple design. One big button on the side that is really easy to press and the rest is touch control. It is a little wider than I would prefer, but looking at the huge chunky watches everyone on public transport is sporting, it appears I am not in the majority in that opinion. I have the metal band which looks great, but it is quite a lot heavier than the silicone band. I usually wear a titanium band and it took me a week to get used to the extra weight. I would put a titanium band on this (you can swap in any 24mm band) but I can't find a black one.The screen is great.  I have read that the resolution is not as good as the Samsung Gear but on a display this small it is perfectly adequate. You are not going to be reading novels on it. The transreflective display is excellent. Outdoors in sunlight, like magic, the display becomes black and white and remains very easy to read. The basic watchface stays on all the time in this black and white mode and this means it is always easy to check the time, which after all is the most important feature of any watch.The functionality is really good. Althought the product is new, I had no problems with pairing the watch with my Nexus 4 using NFC and once you do that, connectivity is handled automatically. It just connects via bluetooth when you are near the phone. When you are not near the phone, the watchface and other apps which don't need a data connection (calculator, games etc) work as normal.App selection is excellent. Smartwatch 1 apps work on Smartwatch 2 which means there is already really good range of apps in the Play Store, including Gmail, Facebook and Twitter. Smartwatch Notes lets you put simple notes on your watch, and you can send notes from Google Keep, useful for to do lists. Find My Phone rings your phone so you can find the damn thing under all the papers on your desk.Battery life is good. From my experience, the watch will last about 3-4 days on a charge. It largely depends on how often you use its apps so that the screen has to light up. As mine is new, I have been fiddling with it a lot and it still lasts 3 days easily.The Sony Smartwatch 2 does have some shortcomings. Most fundamentally, it is not designed as a standalone device - it does not have its own data connection, a camera or a speaker. I don't know what the memory is but it clearly cannot store a huge amount of data. It is designed as a 'watch-plus' not a miniature phone. I am fine with this, frankly I think that a watch-sized device will always be fiddly to use to make calls, take photos etc and will have to make sacrifices in size and battery life. But there are a few devices that are going that way, most prominently the Galaxy Gear, so there are options if that's what you are after.I kind of expected that a new product in a new product category would have some major flaws, and I'm pleased to report it does not. It does everything you would expect a 'watch-plus' product to do and does them in a really smooth polished way. If you are looking for a watch which works seamlessly with your Android phone, and want some tech-cred on the side, this is the best option at the moment.EDIT (13 Oct 2013): I experienced an issue which may affect others so I thought it was worth sharing. I had the metal wrist band adjusted to quite a tight fit and after a week or so I found that the screen had lifted up slightly above the bezel on the right side of the display. On closer inspection, the watch comprises an aluminium 'frame' around the actual electronics. Evidently the glue between the electronics and the frame was not strong enough to withstand continuous pressure on the back of the watch and if the watch is tightly fitted, the electronics section can lift up on the right side (the left side has the charging port so I guess that prevents that side raising up). I applied a small amount of superglue to the exposed section of frame at the back of the watch and pushed the electronics section back down and let the glue set. The problem has not recurred so far. To be safe I will get the band loosened a bit. The watch is still under warranty so I can send it back if the issue recurs. I noticed that when the screen was raised, it made the side button unresponsive (because it was out of alignment), so if you notice the button becomes hard to press, this could be your problem.EDIT (16 Oct 2013): I originally wrote that there is currently no way to silence the watch at night. Turns out you can do this by setting an Event in the Sony SmartConnect app on your phone.EDIT (2 May 2014): New firmware has been issued which addresses several issues identified in my original review: the lack of a calculator and custom watch faces. I have updated the review accordingly. The good news is that all of the 'negatives' I identified in my original review have now been fixed - perhaps someone at Sony read my review!",
B00FB2XNCE,5,2,4,"October 10, 2013",A17NOXCL7M21F5,Great Purchase!,"I've been using my new watch for the last two days. It meets all of my expectations. I have not had any problems with the watch whatsoever. Sony greatly improved ability of the watch since the last model. I love the fact that you can actually respond to SMS messages with predefined text. The display is easily readable indoor & outdoors even without hitting the power button on the side to brighten the display. I still have about 30 percent battery left and haven't charged it since day one. I receive between 50 to 100notifications per day between various email accounts, Google Now, weather alerts, system notifications, etc.The only things that are missing is the music widget and clock face (with time, day, and date) that is shown in some of the promotion photos and videos. Also Sony needs to add a way to check exchange emails, or any emails from the stock email app. The email extension works only work the email app on Sony phones. I use a third-party extention to check my email on the watch.",
B00FB2XNCE,5,173,191,"October 10, 2013",A3LMUTT4V5P0QG,As Useful as I Hoped - Better than Galaxy Gear,"I've had my SW2 for a few days now and haven't taken it off (except to sleep). I was looking for a device that would allow me to check texts, calls, emails and other notifications without getting my phone out and the SW2 does the job very nicely. Overall I find it incredibly useful.What I like:Not as bulky as I thought - Although the pictures of it make it look very large, it feels like a regular watch. Not too bulky or heavy at all and very comfy. I was able to compare it to a friends Samsung Galaxy Gear and the Samsung was very bulky compared to this one.Functionality - Checking messages and updates right on the watch is very easy and intuitive.Battery lasts longer than expected. It looks like I can go at least 2 full days, maybe 3 before charging. I was expecting to have to charge every night.Apps - There are a whole bunch of apps already out for this watch and more coming all the time.Doesn't have mic, camera or speaker. Some may consider this a fault, but I actually never planned to use these features that other smart watches have (who really wants to make calls by talking into the watch?). I'm glad Sony chose to pass on them to make the watch slimmer.What I didn't like so much:Screen resolution - The resolution seems pretty low. Considering you are reading very small text regularly, I wish it had a sharper screen (the Samsung has better screen resolution).Got stuck on setup - After connecting to the phone and installing the required software, the watch stuck on a screen wanting me to sync with the phone again though it already was. I ended up having to reset the watch a couple times during setup. However, once it began working, it kept working. Haven't had any problems since. I didn't even try to use the NFC pairing because I've never done it and it's easy enough to pair the usual way.Overall, the SW2 does everything I was looking for without being too bulky or expensive. If you're debating between this or the (more expensive) Samsung Galaxy Gear, get this one (unless you really need to be able to talk to the watch or take pictures from it).",
B00FB2XNCE,5,473,488,"October 7, 2013",A3BTC9DYVJL4XY,Sony Smartwatch Part 2 (3rd edition),"I have the previous edition SW1 and I decided to upgrade to this year's model.  Compared to last year's edition, this is a complete redesign.  Sony basically addressed all the complaints from last years model and has taken most of the advantages of the Pebble Smartwatch away. Everything is better including the look, fit, and finish.  I get a lot of compliments for how good the watch looks.  Last year's model was almost a iPod Nano with a watch strap.Here are the pros:-bigger and better screen (1.3' vs 1.6'-full Transflective display 220x176 & scratch-resistant)-longer battery life (3-7 days depending on usage vs 2-3 days previously)-more touch sensitive-back/home/menu buttons like all Android phones-menu is easier to use (no touch controls to close apps or swiping up and down)-settings in watch to switch clocks and apps (some apps still require in phone settings)-easier setup with NFC and tap with phone (make sure you enable NFC in your phone)-water resistant IP57 (30 minutes in FRESH water up to a depth of 1 meter & dust proof)-lots of free apps (weather, currency, photo slideshow, Twitter, Facebook, GPS, games like Blackjack etc.)-easier to charge with standard micro USB charger (proprietary connection previously)-easier to see in daylight-watch is always on to tell time but dims to save battery, push power button to lighten up (previous model turned off with no time display)-works with any Android smartphone running version 4.0 (Ice Cream Sandwich) or later-aluminum body (plastic body previously)-ability to change watch band (it can take any standard watch strap that is 24 millimeters wide).-all previous apps work from last year's modelcons:-limited apps out made for the SW2, but this will change as it's just been released-currently only 5 watch faces in settings (there are paid apps with more)What do I use my watch for?-Tell time of course, but also with the ability to change the look each day (almost a new watch daily).-Notifications for emails, texts, tweets, and calls (discreetly reading a text during a meeting or while driving or in a theater).-Never miss a call again when you are outside (watch vibrates when calls come in, you can answer or end call--still need phone to talk).-Finding my phone (I can call my phone from the watch to hear where I left it).-Never leave your phone behind again (because it's connected by bluetooth, the watch will vibrate to notify if you are too from it or the connection has been lost).-There are unlimited uses as more apps become available.  Some others include a flashlight, viewing my camera while I'm away from my phone, remotely turning phone to silent or vibrate mode etc.Note: Sony created 'Open Smarthwatch Project' this past summer to third-party firmware which enables any developer to create apps for their smartwatches.  So there is no need to worry about a lack of future support.  This watch is actually Sony's third smartwatch.  In 2010 Sony Ericsson unveiled the 'LiveView Watch' and 2012 Sony released 'SmartWatch 1' (bought out Ericsson).Update Oct 23rd, 2013I've had the watch for just over two weeks now.  I've managed to get almost 7 days battery life by turning the watch off each night before bed.  Without turning it off, I managed to get about 5 days.  So if you are lazy at charging, turn off the watch to get an extra couple of days.  Another tip for a fast charge (approx. 1 hour), I use a 10 watt AC adapter charger that came with my Nexus 7--like I mentioned, that standard micro USB is handy.  These 10 watt AC adapter chargers can be found online for $10.Update 2 Dec 6, 2013I received a free update for the watch last night, Sony has doubled the total watch faces to 10!  There are some very nice designs from digital, analog, and classic museum styles.Anyone trying to decide between the Sony SW2 or Samsung Gear may want to read this article:Sony outsmarts Samsung with SmartWatch 2[...]",
B00FB2XNCE,4,3,5,"October 7, 2013",AL749J5MD9UFW,Correction: Works with original Galaxy Note after software update,"My initial review stated that this watch does not work with original Galaxy Note.  That was the case until I updated the Android version (still had Android 2.3 until today(!)).  Now it seems to work great, as far as I can tell.Initial impressions:Pros-Very lightweight and comfortable to wear-Really cool passive transflective screen displays 100% of the time, even without backlight-Robust vibrations for notifications, and backlight can get BRIGHT when activated-Preliminarily appears true that battery life is ~3-4 daysCons-Still a little bulky (and I'm a medium-large guy with medium-large hands/wrists)-Software on the phone seems to have a bug where I got stuck on the 'search for apps' screen, and cannot navigate back to preferences.  Back button, home button, menu button, and touching any part of the screen do nothing to solve it.  Not sure how I'm going to fix this.  Please leave a comment on this review if you have any ideas.-While the display is sharp, pixellation is very apparent with the backlight on.  Resolution was a big concern when I was trying to decide between buying this watch and the Galaxy Gear (am planning to get galaxy note 3 soon).  In the end I decided that even though the Galaxy Gear has a much better resolution, the Galaxy Gear's ~1-day battery life and extra bulkiness were both dealbreakers on their own.Bottom lineConsidering the smart watches available at this time and in the forseeable near future (Pebble, Kreyos, Galaxy Gear, Vachen, Qualcomm Toq, and others), I believe the Sony Smartwatch 2 is absolutely the best purchase.  It really has the best combination of specs, looks, (and even value, as if that is a concern for you, considering you are looking at purchasing a smartwatch to begin with).  I have no doubt the software will rapidly improve due to the popularity of this product.",
B00FB2XNCE,5,17,21,"October 7, 2013",A3ERLDE4XU0ADH,Better then I expected,"My wife bought me this watch for my birthday and I have been loving it since I got it.  Charging the watch is easy as it takes a standard mini usb cable.  Once charged I attempted to pair it to my Samsung Note 2 with NFC, that was a no go but manually pairing it with Bluetooth is no problem took about 30 seconds.  Once paired it was simple to download the control app to the phone and setup the apps I wanted on the watch.  Chose the watch face I wanted and strapped it on.  Looks good on the arm and functions great.  Not having to dig the phone out for every email or notification is great.  I have the phoned paired to my Hyundai Accent for hands free calling and have not seen any problems with making or receiving calls or quality issues.  Hope more apps are developed in the future but to be honest can't think of anything else it could do that it doesn't do now.  Sony should advertise and push this product I think it is a keeper.",
B00FB2XNCE,5,8,11,"October 4, 2013",AXNUZS3A1IH8Z,Excellent watch!!,"This is my second smart watch, I had the first Sony smart watch until it stopped working (it wouldn't work anymore without being constantly plugged to the charger). This is an improvement in every way from the first one. I always hated how toy-like the first smart watch was being made of cheap plastic but this one looks really good like a watch should be. Only thing I don't like is the lack of apps for it right now but I'm sure it will get better in time.",
B00FB2XNCE,5,3,5,"October 4, 2013",A3QOK68KAM42BO,Love it,In the first day of use the watch is a absolute life saver. Its surprisingly light compared to its predecessors and the nfc as well as the bluetooth works without a hitch. Theres a common problem with the watch and its compatibility with samsung devices which result in a host of problems. But i own a Xperia Z and this works flawless with it. Its also pretty to look at and i get many compliments.,
B00FB2XNCE,5,0,0,"July 8, 2014",A2IG56CHS96PKD,Five Stars,"Awesome value, love it!  Was the best gift I ever gave!",
B00FB2XNCE,1,0,1,"July 7, 2014",A3VZTKNO0FEUTA,Big disappointment in Sony,"Opposite to what Sony boasted, this watch does not work in sync with my Android 4.0 phone. To get its text, mail, and missed call's logs updated, I need to literally reset the watch and restart my phone everytime, which take about 4-5 minutes. I returned it the day after I received. Big disappointment in Sony.",
B00FB2XNCE,1,0,5,"July 7, 2014",A17MVTBZ6XYFG4,One Star,IS NOT COMPATIBLE WITH SAMSUNG,
B00FB2XNCE,5,1,1,"July 4, 2014",A2V30EHFZPR0YO,"Works great, nice fit","Works great, nice fit, has lots of apps you can put on it, (But don't wear it when working with live voltage wires cause it will vibrate at the wrong time and you will think you  shocked yourself, Not fun.) It is great for the times you are in a noisy place so you don't miss any calls.",
B00FB2XNCE,4,0,0,"July 4, 2014",A1G5508T5XY1RS,Cool Enough,"I bought this because I manage a warehouse and most of the time I leave my phone in the office to go in the back area (about 50 ft. away) and like that this gives me a head's up on whether an email is coming through or if it's a text message, FB, etc.  Battery life is decent too.I wish it would tell you when a phone call is coming through.  It will wait until the call is missed to let you know this (S5).  No big thing, just an improvement suggestion.My one big gripe is that the USB cover is embedded in the watch.  I have to use a knife...yes, a sharp pocket knife to pry open the door cover located on the left side of the watch.  I have tried a multitude of ways to open it but this is the only sure fire way I have found if I don't want to spend the rest of my day picking at it.NOTE: You have to buy the app programs for the watch from the Play Store (Android).  There are a few that are free but most will cost you depending on what you want to control or be notified about.",
B00FB2XNCE,3,0,2,"July 3, 2014",A3TJLFP6OA4L86,Three Stars,ok,
B00FB2XNCE,5,0,0,"July 3, 2014",A1MDDLKK7XKCCX,Five Stars,Very good,
B00FB2XNCE,5,0,0,"July 2, 2014",AZO8ETVCN7RXS,Five Stars,thank you 10 out of ten thanks,
B00FB2XNCE,1,2,2,"July 2, 2014",A19JLJGF16NPUI,Attention to Quality  Assurance Lacking,"Product arrived safely. Charged on PC usb and syc'd fine with my Sony Xperia Z phone with ease.Disappointed to find on trying to use SW2 that the products touch screen appears to be defective. Bottom have of screen not responding ie i couldnt successfully select anything, icons,  if were the calculator numbers 7,8,9 work but not the lower half.Contacted Sony Australia told to immediately to return to the retailer from which i purchased the device......Sounds like a known problem (Hardware issue)",
B00FB2XNCE,2,0,2,"June 30, 2014",A2XQPRUNY97S6N,not what I expected.,not what I expected.,
B00FB2XNCE,5,0,1,"August 16, 2014",A3QTXAJ6Z8ZF9W,Five Stars,Its awesome,
B00FB2XNCE,4,1,1,"August 15, 2014",A3U0T2RMADRYQE,... I read quite a few disturbing reviews regarding this smart watch. It does what I need,"I must say I read quite a few disturbing reviews regarding this smart watch.It does what I need. I only required a 3rd party notifier app for Whatsapp. It is pretty easy to set-up and in no way as complicated as some people have mentioned, at least in my experience.Only issue for me, the Gmail Smart Extension, avoid it, it consumes data like crazy. As if for some reason it downloaded attachments and transfered them to the watch. Crazy.",
B00FB2XNCE,5,0,0,"August 15, 2014",A36HD2H738O1PO,"This product i spectacular, i had the SW1, ...","This product i spectacular, i had the SW1, an the two have more funtions an the form of the watch is elegant.",
B00FB2XNCE,4,0,1,"August 14, 2014",A2BH0OVDXVY9FT,Four Stars,Awesone,
B00FB2XNCE,3,0,0,"August 14, 2014",A1SJ2FP7GV8MW2,still a sensitive watch,"I slept with him and had short showers but in two months I started to have problems, not starting then loosing sensitivity to upper right corner (e.g. volume for music players) then the whole upper side.I have a colleague which was on a very small mountain when he returner his watch started also to open/close without notice",
B00FB2XNCE,4,1,1,"August 11, 2014",AE0QN0VDJBTN,Loving my smartwatch so far...,Easily paired with my Sony Xperia phone.  It's great to be able to read my emails and messages without having to pull my phone out.  I'm able to respond with my saved quick templates. I'm also able to answer and make calls thru Bluetooth. Wish there were more apps available and more feminine straps!,
B00FB2XNCE,3,0,3,"August 11, 2014",A9OVFVE7TG6F3,Three Stars,Send with small bump,
B00FB2XNCE,3,0,0,"August 10, 2014",A3RDSHJYEG4KT9,A nice looking product,"A nice looking product, but not all that it is cracked up to be.  There is still some work to be done with it.",
B00FB2XNCE,5,0,0,"August 9, 2014",A3O91UFBZIL3Y8,its a blessing is better than the samsung gear ive had droped it hit ...,its a blessing is better than the samsung gear ive had droped it  hit walls with it and not one scratch  i love this bad boy its awsome,
B00FB2XNCE,5,1,2,"August 8, 2014",A1LE4QMY7BOV9E,GREAT PRODUCT,"I was very skeptical about getting this very sony  smartwatch  2 for my LG 39G but  I gave it a try and so far everything is fine with no problems at all and I have just ordered one for my wife before this review. If you have android 4.0 and above  smartphone, this is for you and you will love it too.",
B00FB2XNCE,5,0,0,"August 26, 2014",A1IVJHS56FERC3,"Don't shop too far, what ur looking for is right here!!!",It beats all the other gadgets with speed and.with color. The.screen shots.it.takes.are.phenomenol.I definitely want you to look in this watch,
B00FB2XNCE,5,3,3,"August 25, 2014",A23FDM1QEGG3F3,Great watch!,"I have had the watch for several months now and I love mine and I just got a comment the other day when ordering lunch from the guy behind the counter - &#34;awesome watch dude&#34;. I think they have gotten it right on the size and proportion. The functionality is great also. What I really love is that when I leave the office at the end of the day the watch buzzes just before I get on the elevator if I have accidently left my phone behind. Can't tell you how many times in my exuberance to escape at the end of the day I have left the phone behind. Occasionally the watch and phone don't pair, or loose contact with each other. They can easily be re-paired, but I sometimes have to remember how to do it. I have a Samsung S5 and it works great with that. I designed my own watch face, and found that you can put too many apps on the phone and the battery does not last long. I am using all Sony apps and it goes several days. It recharges Very quickly, just an hour or two. It is a great watch and I find it does exactly what I wanted. You do still need to take out your phone to talk, but you can see who is calling first so you don't have to interrupt what you are doing if the call can wait. It reminds you of upcoming events and you can easily read texts from the watch without going to the phone. You do need to go to the phone however to respond.",
B00FB2XNCE,3,0,2,"August 25, 2014",A2ICYMBOJ5UI9J,it is nice but i have a major problem on it with ...,it is nice but i have a major problem on it with my Sony Xperia T2 Ultra dual cell phone which i cant make call from sw2 because i cant select which sim card from the sw2,
B00FB2XNCE,5,1,1,"August 24, 2014",A2CG0Y5RIHNF9F,"A great watch, not too good of a smartwatch","I purchased my sw2 from best buy using the price match there under the assumption that i would return it if i didnt like it. Ive had it for a few months and even with the new android wear devices coming out, i do enjoy wearing the watch. But only as a watch! its nice that i can read texts on my wrist and send a quick predefined response back while im at work, but everything else is pretty much useless, i can only get gmails on the watch not my other messages and the music control app is really slow, but i still love to wear it as a high tech watch, i wear it everyday and feel incomplete if i leave it at home. I turn it off at night so the battery last all week for me! I did notice a sharp decrease in battery life with the facebook app installed! Sony still releases updates and new features for this watch! The watch looks nice, not too big but the screen isnt too small, and  not too thick eitherIf you are a watch or gadget person, i would still recommend this watch! i usually pay around $100 for my watches any way, i will be purchasing a moto 360 or another android wear device later this year but ill still wear this from time to time!",
B00FB2XNCE,5,0,1,"August 23, 2014",A1Z91KG94DJ3WL,Five Stars,Excelent,
B00FB2XNCE,5,0,2,"August 22, 2014",A3NIXWYPQZH3FW,Five Stars,thanks,
B00FB2XNCE,1,0,1,"August 21, 2014",A3TU53291L5SX4,One Star,i have attempted to use this device on two different andriod systems and niether worked!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,
B00FB2XNCE,5,1,1,"August 21, 2014",AGCZKSFU6VMZR,good buy,Very well constructed.  Plenty of apps on at the play store.,
B00FB2XNCE,5,1,1,"August 20, 2014",A2BTUSHKDDCS6W,I've liked it so far....its pretty cool,Pretty cool watch....I've liked it so far but the only thing is you can't text off of it.,
B00FB2XNCE,3,3,4,"August 17, 2014",A2P9P7VLJ2AWUN,Great smart watch but really bad screen,"Great smart watch but really bad screen, like a Chinese tablets (the bad ones), is not build in microphone or speaker.",
B00FB2XNCE,5,0,0,"February 10, 2014",A87DKWE8IVANC,Awesome,This watch is a fun accessory to have. It comes in had when my phone is not near me. It was easy to sync to my galaxy s4,
B00FB2XNCE,5,1,1,"February 8, 2014",A2SW5OXYRYSGCI,"Great Smartwatch 2 , by Sony","Woao, it is a perfect match , for my Sony Xperia Z1, work perfectly a quickly with the information like Facebook , Twitter, Mail notification, photos, answer a incoming call, or make a phone call.",
B00FB2XNCE,2,0,1,"February 8, 2014",A3OLFQGMPYXBU4,"Good watch, good compatibility, poor support and implementation","The watch itself works well and the daytime nighttime viewing is ingenious.  However, this product has very low support.It comes with virtually no apps, with some available on the play store.  The apps the are available you would have expected to come with the watch stock, such as items like the calendar extensions, phone, call log and phone book extensions, etc. Anything additional or moderately interesting has to be purchased from 3rd party developers, including the watch faces which don't work quite well as they are an overlay written over the existing watchface.  The watchfaces that come default are few and very poor.",
B00FB2XNCE,5,0,0,"February 6, 2014",A81QJ9Y1BQA3C,Great new wave gadget!,"Got it for my son-in-law who is a tech gadget lover! He wears if every day. It's great for keeping an eye on emails and text messages while you're at work, or otherwise engaged and can't take time to constantly pull your cell phone out of your pocket to determine the urgency of a response.",
B00FB2XNCE,3,0,1,"February 3, 2014",APWAHNOYT629P,Its okay,"This is a nice watch, which has a modern look to it. It works, it received texts, pictures but you cant text or send anything. You have to keep your cell in your pocket since its Bluetooth in order for it to work. You also need to set it up with different apps that make calenders accessible.It tends to freeze sometimes. Other than this it works.",
B00FB2XNCE,1,7,9,"February 3, 2014",A28RQBRKJHUDOX,Battery only lasted for 8 hours.,The battery only lasted around 8 hours instead of advertised 4 DAYS! And now even my cell phone is bogged down after all the updates from smartwatch. I will not recommend this.,
B00FB2XNCE,5,2,2,"February 1, 2014",A6B87FQ51J6JG,A great notification triage device,"Have had the SW2 for 2 Months.  If someone asked me about &#34;wearable tech&#34; 9 Months ago, I would have replied that it was just another clever marketing method to remove someones $$$ from their pocket for something unneeded. But now I can't go anywhere without it. The SW2 doesn't try to be some overly functional device that attempts to merge human & machine in some  Kurzweilian Singularity.  It provides the huge convenience of NOT having to pull ones SmartPhone out of their pocket/purse - slide/unlock/tap/tap/slide/tap - just to see a meaningless notification of someone tweeting how they just began a new stick of gum. For those of us that live on emails/text for business, we really don't know which notification is important until we see the sender/subject, this device saves a huge amount of time.  I get about 90 notifications/day - AFTER filtering them.  About 4% are important (enough) business/family notifications.  I calculated it took me 23 seconds on average to fish my phone out of my pocket, (by the time I got it out, that notification bar at the top was gone) then do the - slide/unlock/tap/tap/slide/tap - dance.  Which means (90 x 23 =) 34.5 minutes a day I am checking emails/text.  Now, its basically ZERO minutes to check.  34 minutes/day x 365 days adds up to a lot of wasted life.Is the SW2 a fashion statement?  Hardly. Reminds me of the 1970's era LCD watches. But is is nice to have a watch on the wrist again. It's held up very well so far.  I've bumped it several times and no damage. Bluetooth range is about 60' in non obstructed area - but does sync back up quickly when back in range. Notifications can take as long as 15 seconds to get to the watch after they come into the smartphone (mine is an Xperia). The spring-pin thingy that keeps the band on the watch has come off twice. Since I only have it set to give me text/email notifications and none of the other apps, battery life is about 4 days. The screen resolution is &#34;ok&#34;, good enough to easily read notifications, but very cool watch faces, like a chronograph watch face I downloaded, look horrible. Moreover, one of the best features is the vibration.  With the smartphone sound off, I'm in complete stealth mode, and I no longer annoy those around me with bells and buzzers, and silly ringtones going off like I'm a slot machine ready to payoff.Like the good old days, when folks owned more than one watch, I may invest in some of the nicer looking smartwatches (Neptu&#8203;ne Pine, Burg smartwatch, sonostar, the Italian &#34;i'm watch&#34;, or pebble steel), assuming they have a similar functionality.",
B00FB2XNCE,5,1,1,"February 1, 2014",AIQXEC14E5EEP,Great Accessory,"I have had my watch for 3 days, and I love it. Don't make the mistake of expecting something other than a phone accessory, because it is not a stand alone computer. What you get is the ability to read text, emails, Facebook, twitter, and see the weather forecast and temperature without taking your phone out of your pocket. I love that feature. hurry check the time.... ok, that's how long it takes to get messages from these different accounts. Your wrist vibrates (which is good, because I always have my phone on silent and never feel the vibration in my pocket) and you look down at your wrist and POW there it is, your text. I have found everything works great and it's really quick, not laggy. The only thing in the description that I would disagree with is the battery life time. My watch has no trouble lasting all day (and that's with a new watch and you know how us guys are with a new &#34;toy&#34;) but it doesn't last 4 days. That is not a problem for me, as I charge my phone daily, so charging my watch daily is no big task. I like the price as it is 100  bucks cheaper than the Gear (I have a Note 2) but I didn't need to talk to my wrist or take pictures with a 1.9 pixel camera. It looks a lot better than the Pebble, I haven't tried either of these and I am sure they are great, but I didn't want a Big Plastic looking watch on my wrist like the Pebble and didn't want to wait on the steel. Anyway, the watch works great",
B00FB2XNCE,4,0,0,"January 31, 2014",A1UVDUUHMYRIOU,bluetooth to blackberry,"I love the watch but I could no get it to bluetooth, my blackberry. Phone z10 unless you hack it.",
